ticket_id,account_id,account_name,subject,category,priority,status,created_at,resolved_at,csat_score,agent_name,escalated,tags
TKT-01339,ACC-00078,BankTech,Question about annual pricing,Billing,Medium,resolved,2024-09-12T06:21:19Z,2024-09-17T04:21:19Z,5,Alex Rivera,false,"billing|cancellation"
TKT-01340,ACC-00104,BEACON RETAIL,Data not syncing between tabs,Bug,Medium,resolved,2024-09-12T10:33:29Z,2024-09-15T15:33:29Z,5,Alex Rivera,false,"bug|notifications|recurring"
TKT-01341,ACC-00096,ShopStream Inc.,Need invoice with VAT number,Billing,Medium,pending,2024-09-12T13:52:18Z,,,Casey Wu,false,"billing|refund"
TKT-01342,ACC-00079,Moneta,Migration from old system,Onboarding,High,open,2024-09-12T15:18:34Z,,,Sam Patel,false,"onboarding|slow|new-customer"
TKT-01343,ACC-00078,BankTech,Need webhook support for events,Feature Request,Low,resolved,2024-09-12T17:01:35Z,2024-09-17T15:01:35Z,5,Morgan Kim,false,"feature|branding|escalated"
TKT-01344,ACC-00065,AETHER MEDICAL,Training request for new users,Onboarding,High,open,2024-09-12T18:11:01Z,,,Jordan Lee,false,"onboarding|setup"
TKT-01345,ACC-00039,ORBIS TECH,Dashboard takes 30s to load,Performance,High,resolved,2024-09-12T20:34:05Z,2024-09-13T12:34:05Z,2,Morgan Kim,false,"performance|memory"
TKT-01346,ACC-00112,LUMINA BROADCASTING,Browser crashes on large datasets,Bug,Medium,resolved,2024-09-12T21:14:32Z,2024-09-13T10:14:32Z,2,Casey Wu,false,"bug|critical"
TKT-01347,ACC-00079,Moneta,Zapier integration broken,Integration,Low,resolved,2024-09-12T23:11:12Z,2024-09-13T09:11:12Z,,Taylor Chen,true,"integration|zapier"
TKT-01348,ACC-00068,Pacific Health,Search results not filtering properly,Bug,Low,resolved,2024-09-12T23:31:06Z,2024-09-16T07:31:06Z,,Alex Rivera,false,"bug|ui"
TKT-01349,ACC-00103,MERCADO ONLINE,Memory usage spikes during import,Performance,Low,pending,2024-09-12T23:49:46Z,,,Jordan Lee,false,"performance|memory"
TKT-01350,ACC-00040,NIGHTOWL SOFTWARE,REST API authentication failing,Integration,Medium,resolved,2024-09-13T01:16:56Z,2024-09-15T03:16:56Z,4,Casey Wu,false,"integration|zapier"
TKT-01351,ACC-00088,Steelbridge,Real-time updates are delayed,Performance,Low,resolved,2024-09-13T02:36:44Z,2024-09-15T12:36:44Z,4,Morgan Kim,false,"performance|latency|new-customer"
TKT-01352,ACC-00087,Precision Dynamics Corp,Search is extremely slow,Performance,Medium,resolved,2024-09-13T02:53:25Z,2024-09-13T07:53:25Z,2,Morgan Kim,false,"performance|dashboard"
TKT-01353,ACC-00055,FLUXTECH,API latency issues,Performance,Critical,pending,2024-09-13T05:08:43Z,,,Morgan Kim,false,"performance|query"
TKT-01354,ACC-00034,VANTA SOFTWARE,Concurrent user performance degradation,Performance,Medium,open,2024-09-13T07:45:05Z,,,Jordan Lee,false,"performance|bulk|escalated"
TKT-01355,ACC-00048,Cloud Vista Inc.,Request for mobile app,Feature Request,High,open,2024-09-13T13:20:26Z,,,Morgan Kim,false,"feature|automation"
TKT-01356,ACC-00059,CORTEX AUTOMATION,Notification emails not being sent,Bug,High,pending,2024-09-13T14:39:10Z,,,Sam Patel,false,"bug|permissions|enterprise"
TKT-01357,ACC-00080,FORTIS CAPITAL AG,Error 500 when saving settings,Bug,High,resolved,2024-09-13T18:29:36Z,2024-09-15T05:29:36Z,3,Sam Patel,false,"bug|notifications"
TKT-01358,ACC-00099,EUROPA RETAIL GROUP,Slow loading with large datasets,Performance,Medium,resolved,2024-09-13T22:08:07Z,2024-09-14T10:08:07Z,3,Taylor Chen,false,"performance|timeout|recurring"
TKT-01359,ACC-00067,CENTRIC HEALTH,Billing cycle confusion,Billing,Low,resolved,2024-09-14T00:33:34Z,2024-09-14T06:33:34Z,5,Jordan Lee,false,"billing|tax|new-customer"
TKT-01360,ACC-00102,BAZAARTECH,Request for advanced filtering,Feature Request,High,resolved,2024-09-14T01:38:32Z,2024-09-15T12:38:32Z,5,Jordan Lee,false,"feature|sso"
TKT-01361,ACC-00032,ARCUS TECHNOLOGIES,Need role-based access controls,Feature Request,Medium,pending,2024-09-14T01:41:27Z,,,Jordan Lee,false,"feature|reporting|urgent"
TKT-01362,ACC-00081,PACIFIC WEALTH,Billing cycle confusion,Billing,Medium,pending,2024-09-14T04:57:21Z,,,Jordan Lee,false,"billing|payment|follow-up"
TKT-01363,ACC-00035,Codex,Slack notifications not working,Integration,Low,pending,2024-09-14T06:39:23Z,,,Jordan Lee,false,"integration|zapier"
TKT-01364,ACC-00089,EUROFORGE GMBH,Keyboard shortcuts stopped working,Bug,Low,closed,2024-09-14T09:30:31Z,2024-09-14T14:30:31Z,5,Sam Patel,false,"bug|permissions|enterprise"
TKT-01365,ACC-00096,ShopStream Inc.,Export fails with timeout,Bug,Medium,pending,2024-09-14T12:05:19Z,,,Morgan Kim,false,"bug|charts"
TKT-01366,ACC-00056,SAPIENT DIGITAL,Report generation timeout,Performance,Critical,resolved,2024-09-14T12:56:09Z,2024-09-20T11:56:09Z,,Morgan Kim,false,"performance|slow"
TKT-01367,ACC-00038,Alpine Data,Invoice discrepancy,Billing,Low,open,2024-09-14T14:35:37Z,,,Jordan Lee,false,"billing|pricing"
TKT-01368,ACC-00081,PACIFIC WEALTH,Keyboard shortcuts stopped working,Bug,Low,pending,2024-09-14T18:34:42Z,,,Morgan Kim,false,"bug|backend"
TKT-01369,ACC-00110,AMPLIFY MEDIA,Slack notifications not working,Integration,High,closed,2024-09-14T21:01:42Z,2024-09-19T03:01:42Z,5,Sam Patel,false,"integration|slack|enterprise"
TKT-01370,ACC-00085,Forge Ind.,Multi-language support request,Feature Request,Low,resolved,2024-09-14T21:01:52Z,2024-09-18T00:01:52Z,1,Sam Patel,false,"feature|api"
TKT-01371,ACC-00096,ShopStream Inc.,Need help setting up team,Onboarding,Medium,resolved,2024-09-14T21:43:27Z,2024-09-16T16:43:27Z,2,Sam Patel,false,"onboarding|configuration"
TKT-01372,ACC-00110,AMPLIFY MEDIA,Data migration from competitor product,Onboarding,High,resolved,2024-09-14T21:46:49Z,2024-09-15T04:46:49Z,1,Taylor Chen,false,"onboarding|import|new-customer"
TKT-01373,ACC-00030,CORESTACK SOLUTIONS,Team roles and permissions setup,Onboarding,Medium,pending,2024-09-15T02:20:27Z,,,Morgan Kim,false,"onboarding|slow"
TKT-01374,ACC-00027,CloudPeak,Request: custom branding options,Feature Request,High,open,2024-09-15T05:00:23Z,,,Alex Rivera,false,"feature|integration|follow-up"
TKT-01375,ACC-00077,Sterling Wealth Management,Data not syncing between tabs,Bug,Low,resolved,2024-09-15T06:34:13Z,2024-09-15T12:34:13Z,3,Taylor Chen,false,"bug|charts|recurring"
TKT-01376,ACC-00035,Codex,Need help setting up team,Onboarding,Medium,resolved,2024-09-15T08:58:26Z,2024-09-18T07:58:26Z,3,Jordan Lee,false,"onboarding|training"
TKT-01377,ACC-00093,ANDEAN MANUFACTURING,SSO certificate renewal help,Security,Medium,pending,2024-09-15T09:26:41Z,,,Morgan Kim,false,"security|sso"
TKT-01378,ACC-00073,Genome,SFTP export connection refused,Integration,Medium,resolved,2024-09-15T09:29:28Z,2024-09-15T15:29:28Z,1,Alex Rivera,false,"integration|zapier"
TKT-01379,ACC-00114,SOLARIS ENERGY,Query timeout on analytics page,Performance,Low,resolved,2024-09-15T09:33:32Z,2024-09-19T23:33:32Z,,Sam Patel,false,"performance|bulk"
TKT-01380,ACC-00116,Renewable Dyn.,Receipt not received for last payment,Billing,High,pending,2024-09-15T11:33:13Z,,,Morgan Kim,false,"billing|overcharge"
TKT-01381,ACC-00092,Pacifica Ind,Need invoice with VAT number,Billing,Medium,resolved,2024-09-15T11:43:20Z,2024-09-18T17:43:20Z,,Sam Patel,true,"billing|refund|recurring"
TKT-01382,ACC-00028,Silverline Technology,OAuth token refresh not working,Integration,Low,pending,2024-09-15T15:44:12Z,,,Sam Patel,false,"integration|salesforce"
TKT-01383,ACC-00034,VANTA SOFTWARE,Request: custom branding options,Feature Request,Medium,resolved,2024-09-15T16:40:47Z,2024-09-17T11:40:47Z,,Alex Rivera,false,"feature|rbac|follow-up"
TKT-01384,ACC-00078,BankTech,Data export takes hours,Performance,High,pending,2024-09-15T17:38:44Z,,,Jordan Lee,false,"performance|memory"
TKT-01385,ACC-00114,SOLARIS ENERGY,Dashboard not loading,Bug,Low,resolved,2024-09-15T19:59:45Z,2024-09-17T00:59:45Z,5,Jordan Lee,false,"bug|charts"
TKT-01386,ACC-00081,PACIFIC WEALTH,Need walkthrough of admin panel,Onboarding,Low,closed,2024-09-15T22:55:41Z,2024-09-17T03:55:41Z,4,Taylor Chen,false,"onboarding|configuration|escalated"
TKT-01387,ACC-00027,CloudPeak,Multi-language support request,Feature Request,High,resolved,2024-09-15T23:16:37Z,2024-09-16T05:16:37Z,4,Taylor Chen,false,"feature|api"
TKT-01388,ACC-00058,EdgePoint,Notification emails not being sent,Bug,Medium,resolved,2024-09-16T01:17:34Z,2024-09-17T14:17:34Z,3,Morgan Kim,false,"bug|notifications"
TKT-01389,ACC-00085,Forge Ind.,Charts showing wrong data,Bug,Critical,resolved,2024-09-16T04:05:02Z,2024-09-21T18:05:02Z,1,Alex Rivera,false,"bug|permissions"
TKT-01390,ACC-00047,DigitalBridge,Mobile view layout issues,Bug,Low,resolved,2024-09-16T07:52:37Z,2024-09-21T08:52:37Z,,Casey Wu,false,"bug|export"
TKT-01391,ACC-00061,CarePath,Charts showing wrong data,Bug,High,resolved,2024-09-16T16:12:14Z,2024-09-21T02:12:14Z,2,Alex Rivera,false,"bug|mobile|escalated"
TKT-01392,ACC-00097,RETAILEDGE,Receipt not received for last payment,Billing,Medium,resolved,2024-09-16T16:39:42Z,2024-09-19T17:39:42Z,1,Casey Wu,true,"billing|pricing"
TKT-01393,ACC-00091,KANTO MANUFACTURING,Custom dashboard widgets,Feature Request,Low,resolved,2024-09-16T17:02:40Z,2024-09-17T00:02:40Z,2,Jordan Lee,false,"feature|rbac"
TKT-01394,ACC-00027,CloudPeak,PDF export formatting broken,Bug,Low,resolved,2024-09-16T22:43:23Z,2024-09-17T04:43:23Z,3,Casey Wu,true,"bug|login|follow-up"
TKT-01395,ACC-00043,DragonCloud,Need to review access logs,Security,Critical,resolved,2024-09-17T02:55:07Z,2024-09-17T14:55:07Z,5,Sam Patel,false,"security|sso"
TKT-01396,ACC-00030,CORESTACK SOLUTIONS,Request: scheduled report delivery,Feature Request,Medium,closed,2024-09-17T02:58:40Z,2024-09-17T07:58:40Z,1,Jordan Lee,false,"feature|api|enterprise"
TKT-01397,ACC-00059,CORTEX AUTOMATION,Jira sync missing fields,Integration,Low,pending,2024-09-17T12:04:31Z,,,Morgan Kim,false,"integration|api|enterprise"
TKT-01398,ACC-00041,Kinetic Sys,Team roles and permissions setup,Onboarding,Low,pending,2024-09-17T17:31:47Z,,,Morgan Kim,false,"onboarding|setup|new-customer"
TKT-01399,ACC-00066,NOVACARE DIAGNOSTICS,OAuth token refresh not working,Integration,Medium,pending,2024-09-17T17:48:33Z,,,Taylor Chen,false,"integration|oauth"
TKT-01400,ACC-00087,Precision Dynamics Corp,Training request for new users,Onboarding,Medium,resolved,2024-09-17T19:44:02Z,2024-09-22T15:44:02Z,2,Taylor Chen,false,"onboarding|migration|enterprise"
TKT-01401,ACC-00109,EduNova Group,HubSpot connector timeout,Integration,Low,pending,2024-09-17T19:50:19Z,,,Morgan Kim,false,"integration|jira|new-customer"
TKT-01402,ACC-00042,ZENITHAI,Custom report builder feature,Feature Request,Low,resolved,2024-09-17T21:10:27Z,2024-09-18T03:10:27Z,3,Jordan Lee,false,"feature|api|follow-up"
TKT-01403,ACC-00053,LIGHTSPEED INNOVATIONS,Invoice amount doesn't match our contract terms,Billing,High,resolved,2024-09-18T07:32:27Z,2024-09-19T00:32:27Z,5,Casey Wu,false,"billing|discrepancy"
TKT-01404,ACC-00080,FORTIS CAPITAL AG,Widget not refreshing automatically,Bug,Low,pending,2024-09-18T08:20:48Z,,,Sam Patel,false,"bug|login"
TKT-01405,ACC-00085,Forge Ind.,SSO integration needed,Feature Request,Critical,resolved,2024-09-18T08:56:29Z,2024-09-19T01:56:29Z,1,Sam Patel,false,"feature|integration"
TKT-01406,ACC-00023,NEBULA SYSTEMS,Export fails with timeout,Bug,Low,resolved,2024-09-18T11:26:28Z,2024-09-21T02:26:28Z,,Sam Patel,true,"bug|permissions|new-customer"
TKT-01407,ACC-00112,LUMINA BROADCASTING,Need audit log improvements,Feature Request,Low,closed,2024-09-18T18:13:05Z,2024-09-19T08:13:05Z,1,Sam Patel,false,"feature|ui|enterprise"
TKT-01408,ACC-00089,EUROFORGE GMBH,Invoice discrepancy,Billing,Low,closed,2024-09-18T19:58:18Z,2024-09-22T07:58:18Z,2,Sam Patel,false,"billing|refund"
TKT-01409,ACC-00084,TRUSTBANK DIGITAL,API returns 500 errors,Integration,Medium,resolved,2024-09-18T20:04:04Z,2024-09-19T02:04:04Z,3,Sam Patel,false,"integration|webhook"
TKT-01410,ACC-00074,PULSEPOINT HEALTH,Custom integration webhook format changed,Integration,Medium,resolved,2024-09-18T23:39:02Z,2024-09-19T14:39:02Z,,Jordan Lee,false,"integration|slack"
TKT-01411,ACC-00025,BYTEFORGE,Need role-based access controls,Feature Request,High,resolved,2024-09-19T02:33:55Z,2024-09-19T09:33:55Z,2,Sam Patel,true,"feature|ui"
TKT-01412,ACC-00065,AETHER MEDICAL,Dashboard not loading,Bug,High,resolved,2024-09-19T02:53:04Z,2024-09-20T06:53:04Z,2,Taylor Chen,false,"bug|backend"
TKT-01413,ACC-00052,DeepField,Keyboard shortcuts stopped working,Bug,Medium,open,2024-09-19T03:49:27Z,,,Sam Patel,false,"bug|login"
TKT-01414,ACC-00106,BRIGHT MINDS ACADEMY,Zapier integration broken,Integration,Medium,closed,2024-09-19T06:23:36Z,2024-09-19T13:23:36Z,3,Morgan Kim,false,"integration|oauth"
TKT-01415,ACC-00055,FLUXTECH,Widget not refreshing automatically,Bug,High,resolved,2024-09-19T08:38:32Z,2024-09-19T17:38:32Z,,Casey Wu,false,"bug|regression"
TKT-01416,ACC-00058,EdgePoint,Broken pagination in reports,Bug,Critical,resolved,2024-09-19T11:26:39Z,2024-09-21T20:26:39Z,4,Taylor Chen,false,"bug|mobile"
TKT-01417,ACC-00109,EduNova Group,Need consolidated invoice for multiple accounts,Billing,High,resolved,2024-09-19T11:32:15Z,2024-09-19T22:32:15Z,5,Alex Rivera,false,"billing|cancellation"
TKT-01418,ACC-00116,Renewable Dyn.,Slow page loads,Performance,Medium,closed,2024-09-19T13:32:35Z,2024-09-22T23:32:35Z,5,Jordan Lee,false,"performance|bulk|urgent"
TKT-01419,ACC-00100,Nordic Shops AB,Slack notifications not working,Integration,Low,pending,2024-09-19T14:04:46Z,,,Casey Wu,false,"integration|api"
TKT-01420,ACC-00055,FLUXTECH,Sorting order reversed after update,Bug,Low,pending,2024-09-19T15:09:05Z,,,Morgan Kim,false,"bug|login"
TKT-01421,ACC-00040,NIGHTOWL SOFTWARE,Real-time updates are delayed,Performance,High,resolved,2024-09-19T22:13:02Z,2024-09-20T17:13:02Z,4,Morgan Kim,false,"performance|query|follow-up"
TKT-01422,ACC-00030,CORESTACK SOLUTIONS,Need audit log improvements,Feature Request,Medium,resolved,2024-09-20T09:30:11Z,2024-09-25T15:30:11Z,2,Morgan Kim,false,"feature|reporting|enterprise"
TKT-01423,ACC-00101,PACIFICMART,Notification emails not being sent,Bug,Low,open,2024-09-20T11:58:57Z,,,Alex Rivera,false,"bug|dashboard|new-customer"
TKT-01424,ACC-00087,Precision Dynamics Corp,Query timeout on analytics page,Performance,Medium,resolved,2024-09-20T12:12:57Z,2024-09-20T19:12:57Z,1,Jordan Lee,false,"performance|slow"
TKT-01425,ACC-00057,WAVELENGTH AI,Payment failed - card on file is valid,Billing,Medium,closed,2024-09-20T14:27:43Z,2024-09-25T01:27:43Z,3,Casey Wu,false,"billing|invoice"
TKT-01426,ACC-00117,Stratton,Best practices for our use case,Onboarding,Medium,open,2024-09-20T22:08:49Z,,,Jordan Lee,false,"onboarding|slow"
TKT-01427,ACC-00024,IRONCLAD SECURITY,File upload fails for CSV files,Bug,Medium,resolved,2024-09-21T01:53:36Z,2024-09-22T15:53:36Z,3,Casey Wu,false,"bug|critical"
TKT-01428,ACC-00090,RHINE INDUSTRIAL,Team roles and permissions setup,Onboarding,Medium,resolved,2024-09-21T07:27:30Z,2024-09-21T12:27:30Z,5,Jordan Lee,false,"onboarding|configuration"
TKT-01429,ACC-00102,BAZAARTECH,Dark mode support request,Feature Request,High,closed,2024-09-21T07:49:05Z,2024-09-21T13:49:05Z,4,Morgan Kim,false,"feature|reporting"
TKT-01430,ACC-00097,RETAILEDGE,User permissions not applying correctly,Bug,Critical,resolved,2024-09-21T13:06:33Z,2024-09-24T03:06:33Z,1,Taylor Chen,false,"bug|charts"
TKT-01431,ACC-00044,SILKROUTE TECH,API pagination returning duplicates,Integration,Low,resolved,2024-09-21T16:10:33Z,2024-09-23T21:10:33Z,5,Morgan Kim,false,"integration|api"
TKT-01432,ACC-00065,AETHER MEDICAL,Jira sync missing fields,Integration,High,resolved,2024-09-21T22:14:52Z,2024-09-24T01:14:52Z,1,Jordan Lee,false,"integration|zapier"
TKT-01433,ACC-00061,CarePath,Need invoice with VAT number,Billing,Medium,pending,2024-09-22T02:17:20Z,,,Alex Rivera,true,"billing|urgent"
TKT-01434,ACC-00036,SYNTHETIX GMBH,Slack notifications not working,Integration,High,pending,2024-09-22T04:31:07Z,,,Jordan Lee,false,"integration|slack|recurring"
TKT-01435,ACC-00073,Genome,Dashboard not loading,Bug,Low,resolved,2024-09-22T08:58:38Z,2024-09-23T10:58:38Z,,Casey Wu,false,"bug|dashboard"
TKT-01436,ACC-00058,EdgePoint,HubSpot connector timeout,Integration,Critical,resolved,2024-09-22T16:12:29Z,2024-09-23T09:12:29Z,5,Taylor Chen,false,"integration|jira"
TKT-01437,ACC-00116,Renewable Dyn.,OAuth token refresh not working,Integration,Critical,open,2024-09-22T20:05:24Z,,,Sam Patel,false,"integration|sync"
TKT-01438,ACC-00084,TRUSTBANK DIGITAL,Need to change billing contact,Billing,Low,open,2024-09-22T22:25:35Z,,,Alex Rivera,false,"billing|cancellation"
TKT-01439,ACC-00110,AMPLIFY MEDIA,Duplicate entries appearing in list view,Bug,Critical,resolved,2024-09-22T23:39:09Z,2024-09-24T07:39:09Z,4,Jordan Lee,false,"bug|charts|follow-up"
TKT-01440,ACC-00083,LatAm Financial Services,Need audit log improvements,Feature Request,Low,resolved,2024-09-23T01:58:57Z,2024-09-27T03:58:57Z,1,Casey Wu,false,"feature|integration"
TKT-01441,ACC-00093,ANDEAN MANUFACTURING,Memory usage spikes during import,Performance,High,closed,2024-09-23T02:09:50Z,2024-09-24T01:09:50Z,1,Taylor Chen,false,"performance|query"
TKT-01442,ACC-00066,NOVACARE DIAGNOSTICS,Request for mobile app,Feature Request,Critical,resolved,2024-09-23T02:17:49Z,2024-09-23T09:17:49Z,3,Alex Rivera,false,"feature|api"
TKT-01443,ACC-00047,DigitalBridge,Need role-based access controls,Feature Request,Low,resolved,2024-09-23T20:16:35Z,2024-09-24T01:16:35Z,4,Taylor Chen,false,"feature|branding"
TKT-01444,ACC-00079,Moneta,API pagination returning duplicates,Integration,Medium,open,2024-09-24T10:50:03Z,,,Alex Rivera,false,"integration|jira|recurring"
TKT-01445,ACC-00055,FLUXTECH,API returns 500 errors,Integration,Medium,resolved,2024-09-24T11:28:29Z,2024-09-30T07:28:29Z,5,Sam Patel,false,"integration|webhook"
TKT-01446,ACC-00024,IRONCLAD SECURITY,File upload fails for CSV files,Bug,Medium,resolved,2024-09-24T11:54:39Z,2024-09-29T20:54:39Z,2,Casey Wu,false,"bug|search|urgent"
TKT-01447,ACC-00111,Spectrum,Report generation timeout,Performance,Critical,resolved,2024-09-24T12:34:42Z,2024-09-26T18:34:42Z,3,Taylor Chen,false,"performance|bulk"
TKT-01448,ACC-00080,FORTIS CAPITAL AG,Discount code not applied,Billing,Low,resolved,2024-09-24T15:07:29Z,2024-09-26T10:07:29Z,4,Jordan Lee,false,"billing|invoice|enterprise"
TKT-01449,ACC-00079,Moneta,Custom report builder feature,Feature Request,Low,resolved,2024-09-24T15:50:58Z,2024-09-26T03:50:58Z,2,Jordan Lee,false,"feature|branding"
TKT-01450,ACC-00111,Spectrum,Error 500 when saving settings,Bug,Medium,resolved,2024-09-24T19:22:55Z,2024-09-25T02:22:55Z,5,Jordan Lee,true,"bug|dashboard|new-customer"
TKT-01451,ACC-00065,AETHER MEDICAL,Charge appeared after cancellation,Billing,Medium,resolved,2024-09-24T20:45:12Z,2024-09-25T05:45:12Z,,Casey Wu,false,"billing|urgent|new-customer"
TKT-01452,ACC-00041,Kinetic Sys,Google Sheets integration error,Integration,Critical,resolved,2024-09-25T03:04:04Z,2024-09-25T11:04:04Z,4,Sam Patel,false,"integration|webhook"
TKT-01453,ACC-00062,Vitality Health,Payment failed - card on file is valid,Billing,Medium,resolved,2024-09-25T09:53:22Z,2024-09-27T14:53:22Z,5,Morgan Kim,false,"billing|discrepancy"
TKT-01454,ACC-00027,CloudPeak,Jira sync missing fields,Integration,Low,resolved,2024-09-25T11:07:28Z,2024-09-27T12:07:28Z,4,Sam Patel,false,"integration|webhook"
TKT-01455,ACC-00024,IRONCLAD SECURITY,Need help setting up team,Onboarding,Medium,pending,2024-09-25T16:44:47Z,,,Casey Wu,false,"onboarding|import|enterprise"
TKT-01456,ACC-00089,EUROFORGE GMBH,Need walkthrough of admin panel,Onboarding,Medium,pending,2024-09-25T17:37:17Z,,,Alex Rivera,false,"onboarding|import|urgent"
TKT-01457,ACC-00095,Urban Mart Inc.,Need walkthrough of admin panel,Onboarding,Low,pending,2024-09-25T18:40:19Z,,,Morgan Kim,false,"onboarding|migration|new-customer"
TKT-01458,ACC-00094,Ironworks,Sorting order reversed after update,Bug,Medium,resolved,2024-09-25T23:36:26Z,2024-09-29T05:36:26Z,1,Morgan Kim,false,"bug|dashboard"
TKT-01459,ACC-00027,CloudPeak,Custom dashboard widgets,Feature Request,Low,closed,2024-09-26T00:36:51Z,2024-09-27T14:36:51Z,3,Taylor Chen,false,"feature|rbac"
TKT-01460,ACC-00089,EUROFORGE GMBH,Rate limit hit on batch operations,Integration,High,resolved,2024-09-26T05:04:27Z,2024-09-26T21:04:27Z,4,Alex Rivera,false,"integration|jira|escalated"
TKT-01461,ACC-00047,DigitalBridge,Notification emails not being sent,Bug,Low,resolved,2024-09-26T07:05:57Z,2024-09-28T23:05:57Z,5,Taylor Chen,false,"bug|login"
TKT-01462,ACC-00032,ARCUS TECHNOLOGIES,Request for advanced filtering,Feature Request,Low,resolved,2024-09-26T09:24:55Z,2024-09-27T08:24:55Z,,Casey Wu,false,"feature|mobile"
TKT-01463,ACC-00078,BankTech,Query timeout on analytics page,Performance,Medium,resolved,2024-09-26T09:32:45Z,2024-10-02T10:32:45Z,5,Casey Wu,false,"performance|export"
TKT-01464,ACC-00023,NEBULA SYSTEMS,REST API authentication failing,Integration,Medium,pending,2024-09-26T10:25:34Z,,,Morgan Kim,false,"integration|hubspot"
TKT-01465,ACC-00109,EduNova Group,Search results not filtering properly,Bug,High,open,2024-09-26T13:06:52Z,,,Alex Rivera,true,"bug|login"
TKT-01466,ACC-00066,NOVACARE DIAGNOSTICS,Custom report builder feature,Feature Request,Low,resolved,2024-09-26T16:47:00Z,2024-09-29T18:47:00Z,,Alex Rivera,false,"feature|export|escalated"
TKT-01467,ACC-00048,Cloud Vista Inc.,Widget not refreshing automatically,Bug,Medium,closed,2024-09-26T17:20:37Z,2024-09-29T02:20:37Z,4,Taylor Chen,false,"bug|login"
TKT-01468,ACC-00069,MedBridge,Need invoice with VAT number,Billing,Low,resolved,2024-09-26T20:26:52Z,2024-09-28T11:26:52Z,2,Casey Wu,false,"billing|overcharge|escalated"
TKT-01469,ACC-00085,Forge Ind.,PDF export formatting broken,Bug,Low,closed,2024-09-26T23:08:51Z,2024-09-27T14:08:51Z,4,Jordan Lee,true,"bug|critical"
TKT-01470,ACC-00068,Pacific Health,Need help setting up team,Onboarding,High,resolved,2024-09-27T00:06:41Z,2024-09-28T13:06:41Z,1,Casey Wu,false,"onboarding|slow"
TKT-01471,ACC-00099,EUROPA RETAIL GROUP,Encryption at rest documentation,Security,Medium,closed,2024-09-27T00:44:10Z,2024-09-30T05:44:10Z,,Morgan Kim,false,"security|mfa"
TKT-01472,ACC-00039,ORBIS TECH,API latency issues,Performance,Medium,resolved,2024-09-27T03:15:43Z,2024-09-27T16:15:43Z,2,Morgan Kim,false,"performance|dashboard"
TKT-01473,ACC-00093,ANDEAN MANUFACTURING,SSO integration needed,Feature Request,High,resolved,2024-09-27T05:58:31Z,2024-09-27T14:58:31Z,2,Alex Rivera,false,"feature|api"
TKT-01474,ACC-00076,FIDELITY BRIDGE,Real-time updates are delayed,Performance,Low,open,2024-09-27T12:43:41Z,,,Sam Patel,false,"performance|bulk|follow-up"
TKT-01475,ACC-00048,Cloud Vista Inc.,File upload fails for CSV files,Bug,Low,resolved,2024-09-27T13:58:05Z,2024-09-28T04:58:05Z,5,Casey Wu,false,"bug|ui|enterprise"
TKT-01476,ACC-00023,NEBULA SYSTEMS,Jira sync missing fields,Integration,High,resolved,2024-09-27T16:48:12Z,2024-09-27T22:48:12Z,,Jordan Lee,false,"integration|salesforce"
TKT-01477,ACC-00027,CloudPeak,Need to update payment method,Billing,Medium,open,2024-09-27T20:07:38Z,,,Jordan Lee,false,"billing|refund"
TKT-01478,ACC-00065,AETHER MEDICAL,SSO integration needed,Feature Request,Medium,open,2024-09-28T04:44:35Z,,,Alex Rivera,false,"feature|export|follow-up"
TKT-01479,ACC-00076,FIDELITY BRIDGE,Sorting order reversed after update,Bug,Medium,resolved,2024-09-28T08:40:00Z,2024-09-29T01:40:00Z,2,Casey Wu,false,"bug|mobile"
TKT-01480,ACC-00056,SAPIENT DIGITAL,Webhook delivery issues,Integration,Medium,pending,2024-09-28T11:42:43Z,,,Sam Patel,false,"integration|sync"
TKT-01481,ACC-00034,VANTA SOFTWARE,Keyboard shortcuts stopped working,Bug,Low,pending,2024-09-28T12:21:55Z,,,Casey Wu,false,"bug|charts"
TKT-01482,ACC-00061,CarePath,Request: API rate limit increase,Feature Request,Low,resolved,2024-09-28T13:50:06Z,2024-09-28T22:50:06Z,4,Jordan Lee,false,"feature|ui|escalated"
TKT-01483,ACC-00067,CENTRIC HEALTH,API latency issues,Performance,High,closed,2024-09-28T15:51:53Z,2024-09-30T08:51:53Z,3,Morgan Kim,false,"performance|memory|recurring"
TKT-01484,ACC-00083,LatAm Financial Services,Help configuring SSO for first time,Onboarding,Medium,resolved,2024-09-28T19:21:52Z,2024-09-29T04:21:52Z,,Sam Patel,false,"onboarding|setup"
TKT-01485,ACC-00091,KANTO MANUFACTURING,API pagination returning duplicates,Integration,Low,closed,2024-09-29T17:32:00Z,2024-10-01T08:32:00Z,4,Sam Patel,false,"integration|sync"
TKT-01486,ACC-00043,DragonCloud,API latency issues,Performance,Low,pending,2024-09-29T19:33:20Z,,,Casey Wu,false,"performance|timeout"
TKT-01487,ACC-00038,Alpine Data,Request: API rate limit increase,Feature Request,High,resolved,2024-09-29T23:50:11Z,2024-09-30T09:50:11Z,5,Alex Rivera,false,"feature|api"
TKT-01488,ACC-00080,FORTIS CAPITAL AG,Data migration from competitor product,Onboarding,Critical,resolved,2024-09-30T02:08:51Z,2024-10-02T11:08:51Z,3,Jordan Lee,false,"onboarding|import|escalated"
